SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,2316,EQUITY,0,HEIDELBERG,1,Heidelberg Cement,,,,1,NA,ES,EQ,HEIDELBERGCEMENT (I) LTD
NSE,E,23178,EQUITY,0,KRYSTAL,1,Krystal Integrated Services,,,,5,NA,ES,BE,KRYSTAL INTEGRATED SER L
NSE,E,23181,EQUITY,0,MOSMALL250,1,Motilal Oswal Nifty Smallcap 250 ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MOSMALL250
NSE,E,23184,EQUITY,0,MOREALTY,1,Motilal Oswal Nifty Realty ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MOREALTY
NSE,E,2319,EQUITY,0,NCC,1,NCC,,,,1,NA,ES,EQ,NCC LIMITED
NSE,E,2320,EQUITY,0,SMCGLOBAL,1,SMC Global Securities,,,,1,NA,ES,EQ,SMC GLOBAL SECURITIES LTD
NSE,E,2328,EQUITY,0,CPSEETF,1,Nippon India CPSE ETF,,,,1,NA,ETF,EQ,CPSE ETF
NSE,E,2331,EQUITY,0,JAYNECOIND,1,Jayaswal Neco Industries,,,,1,NA,ES,EQ,JAYASWAL NECO INDUSTR LTD
NSE,E,23367,EQUITY,0,SABTNL,1,Sri Adhikari Bros. Tele Network,,,,5,NA,ES,BE,SRI ADHIKARI BRO TELE N L
NSE,E,23386,EQUITY,0,VHLTD,1,Viceroy Hotels,,,,1,NA,ES,BE,VICEROY HOTELS LIMITED
NSE,E,23402,EQUITY,0,SRM,1,SRM Contractors,,,,5,NA,ES,EQ,SRM CONTRACTORS LIMITED
NSE,E,23407,EQUITY,0,LIQUIDADD,1,DSP BSE Liquid ETF,,,,1,NA,ETF,EQ,DSPAMC - LIQUIDADD
NSE,E,23480,EQUITY,0,SINCLAIR,1,Sinclairs Hotels,,,,1,NA,ES,EQ,SINCLAIRS HOTELS LIMITED
NSE,E,23489,EQUITY,0,BHARTIHEXA,1,Bharti Hexacom,,,,10,NA,ES,EQ,BHARTI HEXACOM LIMITED
NSE,E,2350,EQUITY,0,NURECA,1,Nureca,,,,5,NA,ES,EQ,NURECA LIMITED
NSE,E,23509,EQUITY,0,UEL,1,Ujaas Energy,,,,5,NA,ES,BE,UJAAS ENERGY LIMITED
NSE,E,23512,EQUITY,0,TARACHAND,1,Tara Chand Infralogistics Solutions,,,,1,NA,ES,EQ,TARA CHAND INFRA SOLN LTD
NSE,E,23553,EQUITY,0,AIIL,1,Authum Inv & Infr,,,,10,NA,ES,EQ,AUTHUM INVEST & INFRA LTD
NSE,E,23590,EQUITY,0,GLOSTERLTD,1,Gloster,,,,5,NA,ES,EQ,GLOSTER LIMITED
NSE,E,236,EQUITY,0,ASIANPAINT,1,Asian Paints,,,,10,NA,ES,EQ,ASIAN PAINTS LIMITED
NSE,E,2360,EQUITY,0,DHARAN,1,Dharan Infra-EPC,,,,1,NA,ES,BE,DHARAN INFRA-EPC LIMITED
NSE,E,23611,EQUITY,0,BALUFORGE,1,Balu Forge Industries,,,,5,NA,ES,BE,BALU FORGE INDUSTRIES LTD
NSE,E,23621,EQUITY,0,JNKINDIA,1,JNK India,,,,5,NA,ES,EQ,JNK INDIA LIMITED
NSE,E,23647,EQUITY,0,FILATFASH,1,Filatex Fashions,,,,1,NA,ES,EQ,FILATEX FASHIONS LIMITED
NSE,E,23650,EQUITY,0,MUTHOOTFIN,1,Muthoot Finance,,,,10,NA,ES,EQ,MUTHOOT FINANCE LIMITED
NSE,E,23693,EQUITY,0,INDGN,1,Indegene,,,,5,NA,ES,EQ,INDEGENE LIMITED
NSE,E,23729,EQUITY,0,AADHARHFC,1,Aadhar Housing Finance,,,,5,NA,ES,EQ,AADHAR HOUSING FINANCE L
NSE,E,23740,EQUITY,0,TBOTEK,1,TBO Tek,,,,10,NA,ES,EQ,TBO TEK LIMITED
NSE,E,23799,EQUITY,0,GODIGIT,1,Go Digit General Insurance,,,,5,NA,ES,EQ,GO DIGIT GENERAL INS LTD
NSE,E,23804,EQUITY,0,BSLGOLDETF,1,Aditya Birla Gold ETF,,,,1,NA,ETF,EQ,ADITYBIRLA SL GOLD ETF-GR
NSE,E,23806,EQUITY,0,ABSLPSE,1,Aditya Birla Nifty PSE ETF,,,,1,NA,ETF,EQ,BIRLASLAMC-ABSLPSE
NSE,E,2385,EQUITY,0,NAVNETEDUL,1,Navneet Education,,,,1,NA,ES,EQ,NAVNEET EDUCATION LTD
NSE,E,23855,EQUITY,0,MIDSMALL,1,Mirae Asset Nifty MS400 MQ 100 ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MIDSMALL
NSE,E,23864,EQUITY,0,AWFIS,1,Awfis Space Solutions,,,,5,NA,ES,EQ,AWFIS SPACE SOLUTIONS LTD
NSE,E,2388,EQUITY,0,NELCO,1,NELCO,,,,10,NA,ES,EQ,NELCO LTD
NSE,E,23915,EQUITY,0,LIQUIDBETF,1,Bajaj Finserv Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,BFAM - LIQUIDBETF
NSE,E,2397,EQUITY,0,SANDHAR,1,Sandhar Technologies,,,,5,NA,ES,EQ,SANDHAR TECHNOLOGIES LTD
NSE,E,240,EQUITY,0,AAKASH,1,Aakash Exploration Services,,,,1,NA,ES,BE,AAKASH EXPLORATION SER L
NSE,E,24014,EQUITY,0,BOROSCI,1,BOROSCI,,,,1,NA,ES,EQ,BOROSIL SCIENTIFIC LTD
NSE,E,24025,EQUITY,0,KRONOX,1,Kronox Lab Sciences,,,,1,NA,ES,EQ,KRONOX LAB SCIENCES LTD
NSE,E,2406,EQUITY,0,NEULANDLAB,1,Neuland Laboratories,,,,100,NA,ES,EQ,NEULAND LAB LTD.
NSE,E,24067,EQUITY,0,IXIGO,1,Le Travenues Technology (IXIGO),,,,1,NA,ES,EQ,LE TRAVENUES TECHNOLOGY L
NSE,E,24077,EQUITY,0,MID150CASE,1,Zerodha Nifty Midcap 150 ETF,,,,1,NA,ETF,EQ,ZERODHAAMC - MID150CASE
NSE,E,24081,EQUITY,0,TOP100CASE,1,Zerodha Nifty 100 ETF,,,,1,NA,ETF,EQ,ZERODHAAMC - TOP100CASE
NSE,E,24107,EQUITY,0,SKIL,1,SKIL Infrastructure,,,,1,NA,ES,BZ,SKIL INFRASTRUCTURE LTD.
NSE,E,24117,EQUITY,0,BBNPNBETF,1,Baroda BNP Paribas Nifty Bank ETF,,,,1,NA,ETF,EQ,BARODABNP - BBNPNBETF
NSE,E,2412,EQUITY,0,PEL,1,Piramal Enterprises,,,,10,NA,ES,EQ,PIRAMAL ENTERPRISES LTD
NSE,E,24145,EQUITY,0,RETAIL,1,JHS Svendgaard Retail Ventures,,,,1,NA,ES,EQ,JHS SVENDGAARD RETAIL V L
NSE,E,24154,EQUITY,0,DEEDEV,1,DEE Development Engineers,,,,5,NA,ES,EQ,DEE DEVELOPMENT ENG LTD
NSE,E,24159,EQUITY,0,AFIL,1,AKME FINTRADE (INDIA) LTD,,,,1,NA,ES,EQ,AKME FINTRADE (INDIA) LTD
NSE,E,24184,EQUITY,0,PIIND,1,PI Industries,,,,10,NA,ES,EQ,PI INDUSTRIES LTD
NSE,E,24190,EQUITY,0,SYMPHONY,1,Symphony,,,,10,NA,ES,EQ,SYMPHONY LIMITED
NSE,E,24196,EQUITY,0,VADILALIND,1,Vadilal Industries,,,,50,NA,ES,EQ,VADILAL INDUSTRIES LTD
NSE,E,2421,EQUITY,0,NILKAMAL,1,Nilkamal,,,,10,NA,ES,EQ,NILKAMAL LIMITED
NSE,E,24217,EQUITY,0,IVZINNIFTY,1,Invesco India Nifty 50 ETF,,,,1,NA,ETF,EQ,INVESCO INDIA NIFTY ETF
NSE,E,24225,EQUITY,0,RELAXO,1,Relaxo Footwears,,,,5,NA,ES,EQ,RELAXO FOOT LTD.
NSE,E,24226,EQUITY,0,STANLEY,1,Stanley Lifestyles,,,,5,NA,ES,EQ,STANLEY LIFESTYLES LTD
NSE,E,24231,EQUITY,0,OMINFRAL,1,Om Infra,,,,1,NA,ES,EQ,OM INFRA LIMITED
NSE,E,24265,EQUITY,0,ESTER,1,Ester Industries,,,,1,NA,ES,EQ,ESTER INDUSTRIES LTD
NSE,E,24292,EQUITY,0,VSTTILLERS,1,VST Tillers Tractors,,,,10,NA,ES,EQ,VST TILLERS TRACTORS LTD
NSE,E,24308,EQUITY,0,ABDL,1,Allied Blenders & Distillers,,,,5,NA,ES,EQ,ALLIED BLEND N DISTILS L
NSE,E,2431,EQUITY,0,RAILTEL,1,Railtel Corporation of India,,,,5,NA,ES,EQ,RAILTEL CORP OF IND LTD
NSE,E,24321,EQUITY,0,VRAJ,1,Vraj Iron and Steel,,,,1,NA,ES,EQ,VRAJ IRON AND STEEL LTD
NSE,E,2435,EQUITY,0,CONSUMBEES,1,Nippon Nifty Cons. ETF (CONSUMBEES),,,,1,NA,ETF,EQ,NIP IND ETF CONSUMPTION
NSE,E,24366,EQUITY,0,SBISILVER,1,SBI Silver ETF,,,,1,NA,ETF,EQ,SBIAMC - SBISILVER
NSE,E,24374,EQUITY,0,LIQUIDSHRI,1,LIQUIDSHRI,,,,1,NA,ETF,EQ,SHRIRAM - LIQUIDSHRI
NSE,E,24378,EQUITY,0,RELIABLE,1,Reliable Data Services,,,,1,NA,ES,EQ,RELIABLE DATA SERVICE LTD
NSE,E,24386,EQUITY,0,BANSALWIRE,1,Bansal Wire Industries,,,,5,NA,ES,EQ,BANSAL WIRE INDUSTRIES L
NSE,E,24389,EQUITY,0,KARMAENG,1,Karma Energy,,,,1,NA,ES,BE,KARMA ENERGY LIMITED
NSE,E,2439,EQUITY,0,NKIND,1,NK Industries,,,,1,NA,ES,EQ,NK INDUSTRIES LTD
NSE,E,24395,EQUITY,0,DELPHIFX,1,Delphi World Money,,,,1,NA,ES,BE,DELPHI WORLD MONEY LTD
NSE,E,24398,EQUITY,0,EMCURE,1,Emcure Pharmaceuticals,,,,10,NA,ES,EQ,EMCURE PHARMACEUTICALS L
NSE,E,24403,EQUITY,0,ASHIANA,1,Ashiana Housing,,,,5,NA,ES,EQ,ASHIANA HOUSING LTD
NSE,E,24404,EQUITY,0,ABGSEC,1,ABGSEC,,,,1,NA,ETF,EQ,BIRLASLAMC - ABGSEC
NSE,E,24409,EQUITY,0,DHANUKA,1,Dhanuka Agritech,,,,10,NA,ES,EQ,DHANUKA AGRITECH LTD
NSE,E,2442,EQUITY,0,NOCIL,1,NOCIL,,,,1,NA,ES,EQ,NOCIL LIMITED
NSE,E,24445,EQUITY,0,AGIIL,1,AGI Infra,,,,5,NA,ES,EQ,AGI INFRA LIMITED
NSE,E,24461,EQUITY,0,EVINDIA,1,Mirae Asset Nifty EV & New Age Auto ETF,,,,1,NA,ETF,EQ,MIRAEAMC - EVINDIA
NSE,E,24524,EQUITY,0,SBINEQWETF,1,SBI Nifty 50 Equal Weight ETF,,,,1,NA,ETF,EQ,SBIAMC - SBINEQWETF
NSE,E,24532,EQUITY,0,FILATEX,1,Filatex India,,,,1,NA,ES,EQ,FILATEX INDIA LTD
NSE,E,24533,EQUITY,0,OILIETF,1,ICICI Pru Nifty Oil & Gas ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - OILIETF
NSE,E,24538,EQUITY,0,MAITHANALL,1,Maithan Alloys,,,,10,NA,ES,EQ,MAITHAN ALLOYS LTD
NSE,E,2458,EQUITY,0,CENTRUM,1,Centrum Capital,,,,1,NA,ES,BE,CENTRUM CAPITAL LIMITED
NSE,E,24582,EQUITY,0,SANSTAR,1,Sanstar,,,,1,NA,ES,EQ,SANSTAR LIMITED
NSE,E,24595,EQUITY,0,RUSHIL,1,Rushil Decor,,,,1,NA,ES,EQ,RUSHIL DECOR LIMITED
NSE,E,24602,EQUITY,0,RELTD,1,Ravindra Energy,,,,1,NA,ES,BE,RAVINDRA ENERGY LIMITED
NSE,E,24610,EQUITY,0,AVANTEL,1,Avantel,,,,1,NA,ES,EQ,AVANTEL LIMITED
NSE,E,2463,EQUITY,0,MIDHANI,1,Mishra Dhatu Nigam,,,,5,NA,ES,EQ,MISHRA DHATU NIGAM LTD
NSE,E,24715,EQUITY,0,AKUMS,1,Akums Drugs & Pharma,,,,5,NA,ES,EQ,AKUMS DRUGS AND PHARMA L
NSE,E,2472,EQUITY,0,OILCOUNTUB,1,Oil Country Tubular,,,,1,NA,ES,EQ,OIL COUNTRY TUBULAR LTD
NSE,E,24730,EQUITY,0,RUBFILA,1,Rubfila International,,,,1,NA,ES,EQ,RUBFILA INTERNATIONAL LTD
NSE,E,24735,EQUITY,0,RPEL,1,Raghav Productivity Enhancers,,,,5,NA,ES,EQ,RAGHAV PRODUCTIVITY ENH L
NSE,E,24742,EQUITY,0,CEIGALL,1,Ceigall India,,,,5,NA,ES,EQ,CEIGALL INDIA LIMITED
NSE,E,2475,EQUITY,0,ONGC,1,Oil & Natural Gas Corporation,,,,1,NA,ES,EQ,OIL AND NATURAL GAS CORP.
NSE,E,24777,EQUITY,0,OLAELEC,1,Ola Electric Mobility,,,,1,NA,ES,EQ,OLA ELECTRIC MOBILITY LTD
NSE,E,24781,EQUITY,0,BSLNIFTY,1,Aditya Birla Nifty 50 ETF,,,,1,NA,ETF,EQ,ADITYBIRLA SL NIF ETF-GR
NSE,E,24798,EQUITY,0,GROWWEV,1,Groww Nifty EV & New Age Automotive ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWEV
NSE,E,248,EQUITY,0,ADL,1,Archidply Decor,,,,1,NA,ES,BE,ARCHIDPLY DECOR LIMITED
NSE,E,24809,EQUITY,0,UNIECOM,1,Unicommerce e-Solutions,,,,1,NA,ES,EQ,UNICOMMERCE ESOLUTIONS L
NSE,E,24814,EQUITY,0,FIRSTCRY,1,Firstcry (Brainbees Solutions),,,,5,NA,ES,EQ,BRAINBEES SOLUTIONS LTD
NSE,E,24823,EQUITY,0,MANCREDIT,1,Mangal Credit & Fincorp,,,,1,NA,ES,EQ,MANGAL CREDIT N FINCORP L
NSE,E,24847,EQUITY,0,GSEC10ABSL,1,GSEC10ABSL,,,,1,NA,ETF,EQ,BIRLASLAMC - GSEC10ABSL
NSE,E,24854,EQUITY,0,SUYOG,1,Suyog Telematics,,,,5,NA,ES,BE,SUYOG TELEMATICS LIMITED
NSE,E,24856,EQUITY,0,SSDL,1,Saraswati Saree Depot,,,,1,NA,ES,EQ,SARASWATI SAREE DEPOT LTD
NSE,E,24861,EQUITY,0,METALIETF,1,ICICI Pru Nifty Metal ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - METALIETF
NSE,E,24870,EQUITY,0,INVENTURE,1,Inventure Growth & Securities,,,,1,NA,ES,EQ,INVENTURE GRO & SEC LTD
NSE,E,24911,EQUITY,0,INTERARCH,1,Interarch Building Solutions,,,,10,NA,ES,BE,INTERARCH BLDNG SOLTN LTD
NSE,E,24928,EQUITY,0,ELGIRUBCO,1,Elgi Rubber Company,,,,1,NA,ES,BE,ELGI RUBBER CO. LTD
NSE,E,2493,EQUITY,0,ORIENTHOT,1,Oriental Hotels,,,,1,NA,ES,EQ,ORIENT HOTELS LTD
NSE,E,24934,EQUITY,0,GLOBALE,1,Globale Tessile,,,,1,NA,ES,BE,GLOBALE TESSILE LIMITED
NSE,E,24939,EQUITY,0,MFML,1,Mahalaxmi Fabric Mills,,,,1,NA,ES,BE,MAHALAXMI FABRIC MILLS LT
NSE,E,24944,EQUITY,0,MODEFENCE,1,Motilal Oswal Nifty India Defence ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MODEFENCE
NSE,E,24948,EQUITY,0,LTF,1,L&T Finance,,,,1,NA,ES,EQ,L&T FINANCE LIMITED
NSE,E,2495,EQUITY,0,SILGO,1,Silgo Retail,,,,1,NA,ES,BE,SILGO RETAIL LIMITED
NSE,E,2496,EQUITY,0,ORIENTPPR,1,Orient Paper & Industries,,,,1,NA,ES,EQ,ORIENT PAPER AND INDS LTD
NSE,E,24961,EQUITY,0,ORIENTTECH,1,Orient Technologies,,,,5,NA,ES,EQ,ORIENT TECHNOLOGIES LTD
NSE,E,24966,EQUITY,0,SURAJLTD,1,Suraj,,,,5,NA,ES,EQ,SURAJ LIMITED
NSE,E,24969,EQUITY,0,WINDMACHIN,1,Windsor Machines,,,,5,NA,ES,EQ,WINDSOR MACHINES LIMITED
NSE,E,25,EQUITY,0,ADANIENT,1,Adani Enterprises,,,,10,NA,ES,EQ,ADANI ENTERPRISES LIMITED
NSE,E,25003,EQUITY,0,YAARI,1,Yaari Digital Integrated Services,,,,1,NA,ES,BE,YAARI DIGI INT SER LTD
NSE,E,25017,EQUITY,0,BODALCHEM,1,Bodal Chemicals,,,,1,NA,ES,EQ,BODAL CHEMICALS LTD
NSE,E,25049,EQUITY,0,PREMIERENE,1,Premier Energies,,,,10,NA,ES,EQ,PREMIER ENERGIES LIMITED
NSE,E,25060,EQUITY,0,ECOSMOBLTY,1,ECOS Mobility & Hospitality,,,,5,NA,ES,EQ,ECOS (INDIA) MOB & HOSP L
NSE,E,25073,EQUITY,0,RAYMONDLSL,1,Raymond Lifestyle,,,,10,NA,ES,EQ,RAYMOND LIFESTYLE LIMITED
NSE,E,25080,EQUITY,0,MULTICAP,1,Mirae Asset Nifty 500 Multicap ETF,,,,1,NA,ETF,EQ,MIRAEAMC - MULTICAP
NSE,E,25086,EQUITY,0,TREEHOUSE,1,Tree House Education,,,,1,NA,ES,BE,TREE HOUSE EDU LTD
NSE,E,25092,EQUITY,0,ASAHISONG,1,Asahi Songwon Colors,,,,5,NA,ES,BE,ASAHI SONGWON COLOR LTD
NSE,E,25114,EQUITY,0,STYLEBAAZA,1,Baazar Style Retail,,,,5,NA,ES,EQ,BAAZAR STYLE RETAIL LTD
NSE,E,2513,EQUITY,0,BCLIND,1,BCL Industries,,,,1,NA,ES,EQ,BCL INDUSTRIES LIMITED
NSE,E,25134,EQUITY,0,GALAPREC,1,Gala Precision Engineering,,,,5,NA,ES,EQ,GALA PRECISION ENG LTD
NSE,E,2514,EQUITY,0,OSWALAGRO,1,Oswal Agro Mills,,,,1,NA,ES,EQ,OSWAL AGRO MILLS LTD
NSE,E,25140,EQUITY,0,BROOKS,1,Brooks Laboratories,,,,1,NA,ES,BE,BROOKS LAB LIMITED
NSE,E,25159,EQUITY,0,RVTH,1,Revathi Equipment,,,,5,NA,ES,BE,REVATHI EQUIPMENT INDIA L
NSE,E,25162,EQUITY,0,EUREKAFORB,1,Eureka Forbes,,,,5,NA,ES,EQ,EUREKA FORBES LIMITED
NSE,E,25171,EQUITY,0,TOP10ADD,1,DSP Nifty Top 10 Equal Weight ETF,,,,1,NA,ETF,EQ,DSPAMC - TOP10ADD
NSE,E,25178,EQUITY,0,TDPOWERSYS,1,TD Power Systems,,,,5,NA,ES,EQ,TD POWER SYSTEMS LTD.
NSE,E,25203,EQUITY,0,BALAJEE,1,Shree Tirupati Balajee Agro,,,,1,NA,ES,EQ,SHREE TIRUPATI BALAJEE L
NSE,E,25222,EQUITY,0,SANOFICONR,1,Sanofi Consumer Healthcare,,,,50,NA,ES,EQ,SANOFI CONS HEALTHC IND L
NSE,E,25235,EQUITY,0,XTGLOBAL,1,Xtglobal Infotech,,,,1,NA,ES,EQ,XTGLOBAL INFOTECH LIMITED
NSE,E,25252,EQUITY,0,KROSS,1,Kross,,,,1,NA,ES,EQ,KROSS LIMITED
NSE,E,25258,EQUITY,0,EBANKNIFTY,1,EDELAMC - EBANKNIFTY,,,,1,NA,ETF,EQ,EDELAMC - EBANKNIFTY
NSE,E,25262,EQUITY,0,TOLINS,1,Tolins Tyres,,,,1,NA,ES,EQ,TOLINS TYRES LIMITED
NSE,E,25270,EQUITY,0,BAJAJHFL,1,Bajaj Housing Finance,,,,1,NA,ES,EQ,BAJAJ HOUSING FINANCE LTD
NSE,E,25312,EQUITY,0,PNGJL,1,PN Gadgil Jewellers,,,,5,NA,ES,EQ,P N GADGIL JEWELLERS LTD
NSE,E,25328,EQUITY,0,APLLTD,1,Alembic Pharmaceuticals,,,,10,NA,ES,EQ,ALEMBIC PHARMA LTD
NSE,E,25344,EQUITY,0,VASWANI,1,Vaswani Industries,,,,1,NA,ES,BE,VASWANI IND LTD
NSE,E,2535,EQUITY,0,PGHH,1,P&G Hygiene and Health Care,,,,100,NA,ES,EQ,P&G HYGIENE & HEALTH CARE
NSE,E,25358,EQUITY,0,PGEL,1,PG Electroplast,,,,5,NA,ES,EQ,PG ELECTROPLAST LTD
NSE,E,25392,EQUITY,0,PANAMAPET,1,Panama Petrochem,,,,5,NA,ES,EQ,PANAMA PETROCHEM LTD
NSE,E,25398,EQUITY,0,ARKADE,1,Arkade Developers,,,,1,NA,ES,EQ,ARKADE DEVELOPERS LIMITED
NSE,E,25403,EQUITY,0,WCIL,1,Western Carriers,,,,1,NA,ES,EQ,WESTERN CARRIERS (IND) L
NSE,E,25426,EQUITY,0,NORTHARC,1,Northern Arc Capital,,,,1,NA,ES,EQ,NORTHERN ARC CAPITAL LTD
NSE,E,25447,EQUITY,0,GROWWLIQID,1,Groww Nifty 1D Rate Liquid ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWLIQID
NSE,E,25468,EQUITY,0,PAISALO,1,Paisalo Digital,,,,1,NA,ES,EQ,PAISALO DIGITAL LIMITED
NSE,E,25486,EQUITY,0,TIJARIA,1,Tijaria Polypipes,,,,1,NA,ES,BE,TIJARIA POLYPIPES LTD
NSE,E,25496,EQUITY,0,ONELIFECAP,1,Onelife Capital Advisors,,,,1,NA,ES,BE,ONELIFE CAP ADVISORS LTD
NSE,E,255,EQUITY,0,NIRAJ,1,Niraj Cement Structurals,,,,1,NA,ES,EQ,NIRAJ CEMENT STRUC LTD
NSE,E,25503,EQUITY,0,INDOUS,1,Indo Us Bio-Tech,,,,1,NA,ES,EQ,INDO US BIOTECH LTD
NSE,E,25516,EQUITY,0,FLEXITUFF,1,Flexituff Ventures,,,,1,NA,ES,BE,FLEXITUFF VENTURES INT L
NSE,E,25574,EQUITY,0,SHAKTIPUMP,1,Shakti Pumps,,,,5,NA,ES,EQ,SHAKTI PUMPS (I) LTD
NSE,E,25584,EQUITY,0,TRITURBINE,1,Triveni Turbines,,,,5,NA,ES,EQ,TRIVENI TURBINE LIMITED
NSE,E,25597,EQUITY,0,MANBA,1,Manba Finance,,,,1,NA,ES,EQ,MANBA FINANCE LIMITED
NSE,E,25606,EQUITY,0,MOMENTUM50,1,Motilal Oswal Nifty 500 Momentum 50 ETF,,,,1,NA,ETF,EQ,MOTILALAMC - MOMENTUM50
NSE,E,2562,EQUITY,0,HUHTAMAKI,1,Huhtamaki PPL,,,,1,NA,ES,EQ,HUHTAMAKI INDIA LIMITED
NSE,E,25626,EQUITY,0,UYFINCORP,1,UY Fincorp,,,,1,NA,ES,EQ,U. Y. FINCORP LIMITED
NSE,E,25638,EQUITY,0,ESSARSHPNG,1,Essar Shipping,,,,1,NA,ES,BE,ESSAR SHIPPING LTD
NSE,E,25640,EQUITY,0,LICMFGOLD,1,LIC Gold ETF,,,,5,NA,ETF,EQ,LIC MF - LIC GOLD ETF
NSE,E,25643,EQUITY,0,KRN,1,KRN Heat Exchanger and Refrigeration,,,,5,NA,ES,EQ,KRN HEAT EXCHANGE N REF L
NSE,E,25672,EQUITY,0,DIFFNKG,1,Diffusion Engineers,,,,5,NA,ES,EQ,DIFFUSION ENGINEERS LTD
NSE,E,25684,EQUITY,0,JISLDVREQS,1,Jain Irrigation DVR,,,,1,NA,ES,EQ,JAIN DVR EQUITY SHARES
NSE,E,25690,EQUITY,0,DSSL,1,Dynacons Systems & Solutions,,,,10,NA,ES,EQ,DYNACONS SYS & SOLN LTD
NSE,E,25718,EQUITY,0,POLYMED,1,Poly Medicure,,,,10,NA,ES,EQ,POLY MEDICURE LIMITED
NSE,E,25724,EQUITY,0,RUPA,1,Rupa & Company,,,,1,NA,ES,EQ,RUPA & COMPANY LTD
NSE,E,25725,EQUITY,0,BANKPSU,1,Mirae Asset Mutual Fund,,,,1,NA,ETF,EQ,MIRAEAMC - BANKPSU
NSE,E,25737,EQUITY,0,SRD,1,Shankar Lal Rampal Dye Chem,,,,1,NA,ES,EQ,SHANKAR LAL RAMPAL LTD
NSE,E,25744,EQUITY,0,METAL,1,Mirae Asset Nifty Metal ETF,,,,1,NA,ETF,EQ,MIRAEAMC - METAL
NSE,E,25756,EQUITY,0,VIKASECO,1,Vikas Ecotech,,,,1,NA,ES,EQ,VIKAS ECOTECH LIMITED
NSE,E,25758,EQUITY,0,GROWWDEFNC,1,Groww Nifty India Defence ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWDEFNC
NSE,E,25780,EQUITY,0,APLAPOLLO,1,APL Apollo Tubes,,,,10,NA,ES,EQ,APL APOLLO TUBES LTD
NSE,E,25786,EQUITY,0,KANANIIND,1,Kanani Industries,,,,1,NA,ES,EQ,KANANI INDUSTRIES LTD
NSE,E,25800,EQUITY,0,GARUDA,1,Garuda Construction & Engineering,,,,1,NA,ES,EQ,GARUDA CONSTRUCT N ENG L
NSE,E,25807,EQUITY,0,LLOYDSENT,1,Lloyds Enterprises,,,,1,NA,ES,EQ,LLOYDS ENTERPRISES LTD
NSE,E,25835,EQUITY,0,VINCOFE,1,Vintage Coffee & Beverages,,,,1,NA,ES,EQ,VINTAGE COFFEE N BVRGS L
NSE,E,25844,EQUITY,0,HYUNDAI,1,Hyundai Motor India,,,,10,NA,ES,EQ,HYUNDAI MOTOR INDIA LTD
NSE,E,25851,EQUITY,0,VAL30IETF,1,ICICI Pru Nifty 200 Value 30 ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - VAL30IETF
NSE,E,25855,EQUITY,0,AFFORDABLE,1,Affordable Robotic & Automation,,,,5,NA,ES,EQ,AFFORD ROBO & AUTO LTD
NSE,E,25872,EQUITY,0,GROWWGOLD,1,Groww Gold ETF,,,,1,NA,ETF,EQ,GROWWAMC - GROWWGOLD
NSE,E,25876,EQUITY,0,MORARJEE,1,Morarjee Textiles,,,,1,NA,ES,BZ,MORARJEE TEXTILES LIMITED
NSE,E,25878,EQUITY,0,ANKITMETAL,1,Ankit Metal & Power,,,,1,NA,ES,BZ,ANKIT MET & POW LTD
NSE,E,25881,EQUITY,0,IMPEXFERRO,1,Impex Ferro Tech,,,,1,NA,ES,BZ,IMPEX FERRO TECH LIMITED
NSE,E,25882,EQUITY,0,MEP,1,MEP Infrastructure Developers,,,,1,NA,ES,BZ,MEP INFRA. DEVELOPERS LTD
NSE,E,25892,EQUITY,0,DBEIL,1,Deepak Builders & Engineers,,,,1,NA,ES,EQ,DEEPAK BUILDERS & ENG I L
NSE,E,25897,EQUITY,0,MINDACORP,1,Minda Corporation,,,,5,NA,ES,EQ,MINDA CORPORATION LTD
NSE,E,25907,EQUITY,0,WAAREEENER,1,Waaree Energies,,,,10,NA,ES,EQ,WAAREE ENERGIES LIMITED
NSE,E,25920,EQUITY,0,OCCLLTD,1,OCCL,,,,1,NA,ES,BE,OCCL LIMITED
NSE,E,25943,EQUITY,0,GODAVARIB,1,Godavari Biorefineries,,,,1,NA,ES,BE,GODAVARI BIOREFINERIES L
NSE,E,2595,EQUITY,0,3PLAND,1,3P Land Holdings,,,,1,NA,ES,EQ,3P LAND HOLDINGS LIMITED
